method,seed,layer,formula,r2
ra_pikan,42,1,0.1136*exp + -0.5435*sqrt + -0.2770*tanh,0.8994233012199402
ra_pikan,42,1,0.5833*1 + -2.2948*sin + 2.4092*tanh,0.2241258025169372
ra_pikan,42,1,0.4629*1 + -0.1367*exp + 0.3788*tanh,0.7282313108444214
ra_pikan,42,1,-0.5584*1 + -0.0120*x^4 + 0.1192*exp,0.8442980647087097
ra_pikan,42,1,-0.8641*1 + -0.2339*sqrt + -0.1104*tanh,0.8267979621887207
ra_pikan,42,1,-1.4450*1 + -0.0444*x^3 + 0.0917*exp,0.4644402861595154
ra_pikan,42,1,0.0122*x^4 + -1.4853*sin + 1.5059*tanh,0.6524444222450256
ra_pikan,42,1,-0.0719*sin + -0.5464*cos + -0.4881*sqrt,0.457551896572113
ra_pikan,42,1,0.1773*sin + -0.4767*cos + -0.3771*sqrt,0.9467170238494872
ra_pikan,42,1,-0.1368*sin + 0.4467*cos + 0.5376*sqrt,0.6442471146583557
ra_pikan,42,1,-0.3494*sin + 0.1211*exp + -0.4558*sqrt,0.7368899583816528
ra_pikan,42,1,0.7153*1 + -0.1085*sin + 0.1847*sqrt,0.91255784034729
ra_pikan,42,1,0.1606*x^2 + 0.4012*cos + -0.3534*sqrt,0.9380865693092346
ra_pikan,42,1,-0.5756*1 + 0.1591*exp + -0.5366*tanh,0.8866655230522156
ra_pikan,42,1,-0.9670*1 + -0.0388*x + 0.1480*sqrt,0.9255720973014832
ra_pikan,42,1,0.4591*x + -0.9347*cos + -0.3329*exp,0.9272060990333556
ra_pikan,42,1,-0.1575*x^3 + -5.6321*sin + 6.4916*tanh,0.6074310541152954
ra_pikan,42,1,-0.5120*1 + -4.7826*sin + 4.9743*tanh,0.5899566411972046
ra_pikan,42,1,-0.7041*1 + -0.1226*x^2 + 0.4077*sqrt,0.4065797924995422
ra_pikan,42,1,0.1759*x^2 + 0.0035*x^3 + 0.5868*cos,0.1972953677177429
ra_pikan,42,1,0.2026*x + -0.3283*sin + -0.1691*sqrt,0.8627321124076843
ra_pikan,42,1,0.5904*1 + -0.0794*x + -0.0560*log,0.7949076890945435
ra_pikan,42,1,-0.0646*sin + 0.2341*cos + 0.3552*sqrt,0.7876678705215454
ra_pikan,42,1,-0.3214*1 + -0.1091*exp + 0.3383*tanh,0.9346808791160583
ra_pikan,42,1,-0.6986*1 + 0.6328*x + -0.9063*tanh,0.2888250350952148
ra_pikan,42,1,-1.5562*1 + 0.0754*sin + -0.0719*log,0.6614025235176086
ra_pikan,42,1,-0.0241*x^4 + 0.1055*sin + 0.4694*sqrt,0.9167523384094238
ra_pikan,42,1,-0.1663*x^2 + -0.0046*sin + -0.6161*cos,0.3779047131538391
ra_pikan,42,1,0.0809*x^3 + -0.3373*cos + -0.1698*exp,0.6025543212890625
ra_pikan,42,1,0.7282*1 + 0.0316*exp + -0.5523*sqrt,0.8568412661552429
ra_pikan,42,1,-0.1013*exp + 0.2551*sqrt + 0.3952*tanh,0.9194374680519104
ra_pikan,42,1,-0.0682*sin + 0.5502*cos + 0.6581*sqrt,0.5831228494644165
ra_pikan,42,1,-0.1732*x^2 + -0.0262*log + 0.7977*sqrt,0.8851936459541321
ra_pikan,42,1,0.0324*x + -0.3148*cos + -0.2428*sqrt,0.9570258855819702
ra_pikan,42,1,0.0251*x^3 + -0.5969*cos + -0.8802*sqrt,0.6499913334846497
ra_pikan,42,1,-1.4219*1 + -0.1314*sin + 0.3781*sqrt,0.957205891609192
ra_pikan,42,1,-0.0928*x^2 + 0.0098*exp + 0.2484*sqrt,0.7913920283317566
ra_pikan,42,1,-0.5862*1 + 0.2757*sin + -0.0721*exp,0.8474676609039307
ra_pikan,42,1,0.3920*x + -0.3861*cos + -0.1945*exp,0.9758257865905762
ra_pikan,42,1,0.6531*1 + 0.0274*x^3 + -0.2926*tanh,0.9603179693222046
ra_pikan,42,1,-0.2302*1 + -0.2118*x^2 + 0.8412*sqrt,0.6927215456962585
ra_pikan,42,1,0.8123*1 + -2.6630*sin + 3.0120*tanh,0.6502898931503296
ra_pikan,42,1,0.2980*1 + -1.9878*sin + 2.3583*tanh,0.7765721082687378
ra_pikan,42,1,0.3646*1 + -0.1939*x^2 + -0.7705*cos,0.4697962999343872
ra_pikan,42,1,-0.8954*1 + -0.0753*x + -0.1386*sqrt,0.8879240155220032
ra_pikan,42,1,-1.3861*1 + 0.0825*x + 0.0884*x^2,0.7778797149658203
ra_pikan,42,1,-0.1303*x^2 + -0.0336*exp + 0.5847*sqrt,0.8810749053955078
ra_pikan,42,1,-0.6294*1 + 1.7279*sin + -1.7299*tanh,0.6605585217475891
ra_pikan,42,1,-0.7255*1 + -0.0284*sin + 0.3696*sqrt,0.8944357633590698
ra_pikan,42,1,0.3229*cos + -0.0473*log + 0.5240*sqrt,0.5047439336776733
ra_pikan,42,1,0.1428*exp + -0.5562*sqrt + -0.3664*tanh,0.7662310600280762
ra_pikan,42,1,0.6699*1 + 1.0406*sin + -1.1924*tanh,0.4444459080696106
ra_pikan,42,1,0.0691*sin + 0.1595*cos + 0.3906*sqrt,0.6808490753173828
ra_pikan,42,1,-0.3971*1 + -0.3106*x + 0.5464*tanh,0.2988386750221252
ra_pikan,42,1,-1.1185*1 + -0.0592*x^3 + 0.1035*exp,0.4003528952598572
ra_pikan,42,1,-1.2543*1 + 0.9767*sin + -1.0189*tanh,0.4784837365150451
ra_pikan,42,1,-0.5444*x + 0.0842*exp + 0.5372*tanh,0.8655781149864197
ra_pikan,42,1,0.0267*x^3 + -0.3592*cos + -0.7213*sqrt,0.3064606189727783
ra_pikan,42,1,-0.8094*1 + -0.1684*x^2 + 0.7416*sqrt,0.4905166029930115
ra_pikan,42,1,0.6808*1 + 0.0231*x^3 + -0.0428*exp,0.7326345443725586
ra_pikan,42,1,-0.1575*x + -0.0233*x^2 + 0.2630*tanh,0.5955361127853394
ra_pikan,42,1,0.4570*1 + -0.0258*x^3 + 0.3141*cos,0.9509313702583312
ra_pikan,42,1,0.2351*exp + -0.4900*sqrt + -0.5583*tanh,0.723466157913208
ra_pikan,42,1,-0.2265*cos + -0.1163*exp + 0.3071*tanh,0.6207847595214844
ra_pikan,42,1,-0.6334*1 + -0.2732*cos + -0.1046*sqrt,0.6157468557357788
ra_pikan,42,1,-1.3662*1 + 0.0183*sin + 0.1588*sqrt,0.8397416472434998
ra_pikan,42,1,0.0093*x^4 + 0.1484*cos + -0.1557*sqrt,0.9722298979759216
ra_pikan,42,1,-0.2144*x^2 + 0.0085*x^4 + -0.6151*cos,0.7624757289886475
ra_pikan,42,1,-0.6644*1 + 0.2678*sqrt + -0.0642*tanh,0.8626159429550171
ra_pikan,42,1,0.6170*1 + -0.9160*sin + 1.0681*tanh,0.8843651413917542
ra_pikan,42,1,-0.2163*x + -0.0124*x^4 + 0.2964*tanh,0.6478919982910156
ra_pikan,42,1,0.8141*1 + 0.0423*x^3 + -0.0855*exp,0.9086894392967224
ra_pikan,42,1,0.0430*x^2 + 0.0744*sin + -0.1105*log,0.7003156542778015
ra_pikan,42,1,0.4505*x + -0.3543*cos + -0.7615*tanh,0.781699538230896
ra_pikan,42,1,0.0264*x^3 + -0.6299*cos + -0.7913*sqrt,0.5240413546562195
ra_pikan,42,1,-1.4216*1 + -0.0886*sin + 0.3986*sqrt,0.91728276014328
ra_pikan,42,1,-0.0717*x^2 + -0.0112*x^3 + 0.3710*sqrt,0.8860869407653809
ra_pikan,42,1,-0.6630*1 + -0.0294*x^3 + 0.1077*sqrt,0.675749659538269
ra_pikan,42,1,-0.6829*1 + 0.2877*x + -0.6715*tanh,0.8201726675033569
ra_pikan,42,1,0.8585*1 + 0.2109*x^2 + -0.8901*sqrt,0.7843499183654785
ra_pikan,42,1,-0.1411*x^2 + 0.1968*sqrt + -0.1048*tanh,0.7887210249900818
ra_pikan,42,1,-0.1213*x^3 + 0.4149*cos + 0.2567*exp,0.8401457071304321
ra_pikan,42,1,-0.0882*x^3 + 0.1178*cos + 0.1414*exp,0.7456640601158142
ra_pikan,42,1,-0.4576*1 + -0.0488*exp + 0.3552*sqrt,0.9136674404144288
ra_pikan,42,1,-0.8389*1 + 1.6297*sin + -1.7580*tanh,0.332115113735199
ra_pikan,42,1,-1.2321*1 + 0.0445*x^3 + -0.0616*exp,0.7505943775177002
ra_pikan,42,1,-0.1493*x^2 + -0.2980*sin + 0.0957*exp,0.8901538252830505
ra_pikan,42,1,-0.8568*1 + -0.2278*x^2 + 0.8353*sqrt,0.3984959125518799
ra_pikan,42,1,-0.6855*1 + 0.3062*x + -0.4975*tanh,0.5820057988166809
ra_pikan,42,1,0.6028*1 + 0.0153*x^4 + -0.0474*exp,0.608094334602356
ra_pikan,42,1,-0.1911*x + 0.0936*x^2 + 0.2495*sin,0.9596987366676332
ra_pikan,42,1,0.6929*1 + 0.2485*x + -0.3661*tanh,0.4186026453971863
ra_pikan,42,1,0.3000*1 + 0.1629*x + -0.0806*x^3,0.8257008790969849
ra_pikan,42,1,0.0871*x + -0.3598*cos + -0.1838*sqrt,0.9677482843399048
ra_pikan,42,1,-0.9066*1 + -0.2905*x + 0.0799*x^3,0.8611882925033569
ra_pikan,42,1,-0.0864*x + -0.5047*x^2 + -1.2518*cos,0.585935115814209
ra_pikan,42,1,-0.3313*x + 0.1166*x^2 + 0.3373*tanh,0.6657716631889343
ra_pikan,42,1,-0.4209*1 + 0.0733*log + 0.0698*tanh,0.8539406061172485
ra_pikan,42,1,-0.5050*1 + 0.3412*x + -0.4746*tanh,0.7249019742012024
ra_pikan,42,2,0.1316*x^3 + -0.2551*exp + 0.6436*sqrt,0.6826261281967163
ra_pikan,42,2,0.2534*exp + -0.8787*sqrt + -0.7715*tanh,0.9131559729576112
ra_pikan,42,2,-0.6021*x + -0.2247*sqrt + 1.0317*tanh,0.4686647057533264
ra_pikan,42,2,-3.2816*sin + -0.0849*exp + 3.5222*tanh,0.8124217987060547
ra_pikan,42,2,0.1603*x^2 + 0.0147*x^3 + -0.4338*sqrt,0.6926263570785522
ra_pikan,42,2,-0.2475*sin + 0.0294*exp + 0.0438*log,0.9344245791435242
ra_pikan,42,2,-0.1298*1 + 1.2963*sin + -1.2969*tanh,0.6320066452026367
ra_pikan,42,2,0.4041*x + -0.2810*exp + 0.7308*sqrt,0.7277194261550903
ra_pikan,42,2,0.8694*x + -0.1594*sqrt + -1.4484*tanh,0.9592429995536804
ra_pikan,42,2,-0.0510*1 + -0.3179*x + 0.5562*tanh,0.7978663444519043
ra_pikan,456,0,-0.1398*x^2 + -0.4154*sin + 0.1424*exp,0.8319851160049438
ra_pikan,456,0,-0.6447*1 + -0.1656*x^2 + 0.8052*sqrt,0.6681078672409058
ra_pikan,456,0,-0.5328*1 + 0.0616*sin + 0.4256*sqrt,0.9274993538856506
ra_pikan,456,0,0.2128*exp + -0.5206*sqrt + -0.6388*tanh,0.91731858253479
ra_pikan,456,0,-0.2069*x^2 + -0.2788*cos + 0.5231*sqrt,0.9113801121711732
ra_pikan,456,0,-1.5841*sin + -0.0592*log + 1.5137*tanh,0.8849217891693115
ra_pikan,456,0,-0.6336*x + 0.3420*exp + -0.6516*sqrt,0.8619489073753357
ra_pikan,456,0,0.0865*1 + 0.4507*x + -0.7428*tanh,0.6175286769866943
ra_pikan,456,0,-2.1883*sin + -0.1066*log + 2.2963*tanh,0.6355377435684204
ra_pikan,456,0,-0.1925*x + -0.1515*x^2 + 0.1071*exp,0.756359875202179
ra_pikan,456,1,-0.7578*1 + 0.2096*x + -0.1183*exp,0.83085036277771
ra_pikan,456,1,-0.5328*1 + -0.0176*x^3 + 0.0363*exp,0.6873565912246704
ra_pikan,456,1,0.0442*x^3 + 1.8146*sin + -2.2224*tanh,0.8278654217720032
ra_pikan,456,1,-0.1591*sin + 0.7142*cos + 1.0544*sqrt,0.7372382283210754
ra_pikan,456,1,0.2276*x^2 + 0.1544*x^3 + -0.2909*exp,0.5968589782714844
ra_pikan,456,1,0.4523*1 + 0.0978*x^2 + -0.4747*sqrt,0.3092040419578552
ra_pikan,456,1,0.6125*1 + -0.7124*x + 1.0855*tanh,0.6263763904571533
ra_pikan,456,1,0.0966*x^3 + -0.2320*exp + 0.1848*log,0.7132822275161743
ra_pikan,456,1,0.5733*x + 0.0732*x^4 + -0.3194*exp,0.8060631155967712
ra_pikan,456,1,0.1076*x^2 + -0.0148*x^3 + -0.1566*sqrt,0.9185460805892944
ra_pikan,456,1,-1.0083*1 + -2.7646*sin + 2.9467*tanh,0.5378702878952026
ra_pikan,456,1,-0.1902*x^2 + -0.0883*sin + -0.3948*cos,0.7547669410705566
ra_pikan,456,1,0.1384*sin + -0.0352*log + -0.0910*sqrt,0.9362989068031312
ra_pikan,456,1,1.0578*1 + 0.2332*x + -0.4348*tanh,0.5538511276245117
ra_pikan,456,1,0.2696*sin + -0.0672*exp + 0.1482*log,0.8470541834831238
ra_pikan,456,1,0.3203*1 + 0.8650*sin + -0.8766*tanh,0.6670621633529663
ra_pikan,456,1,0.3038*x^2 + 0.8166*cos + -0.3512*sqrt,0.7487195730209351
ra_pikan,456,1,-0.7933*1 + 0.0386*exp + -0.0101*log,0.9401565194129944
ra_pikan,456,1,-0.3009*1 + 0.3024*x + -0.4311*tanh,0.8413537740707397
ra_pikan,456,1,1.1109*sin + -0.1768*sqrt + -1.0046*tanh,0.8219736814498901
ra_pikan,456,1,-0.9569*1 + 0.5303*x + -0.8981*sin,0.8380842804908752
ra_pikan,456,1,-0.3215*1 + 0.0581*log + -0.0659*tanh,0.2926478981971741
ra_pikan,456,1,0.2609*x + -0.6191*sin + 0.1442*cos,0.9627496004104614
ra_pikan,456,1,1.1331*1 + 0.1768*x + -0.1885*tanh,0.7516433000564575
ra_pikan,456,1,-0.3317*cos + 0.0365*exp + -0.6559*sqrt,0.6188599467277527
ra_pikan,456,1,-0.0514*x^2 + -0.0635*log + 0.4880*sqrt,0.9046512842178344
ra_pikan,456,1,0.6225*cos + -0.0585*exp + 0.6417*sqrt,0.9169442653656006
ra_pikan,456,1,-0.5348*1 + 0.0636*log + -0.1381*tanh,0.7610847353935242
ra_pikan,456,1,0.1747*x^2 + -0.1093*sin + -0.7302*sqrt,0.8290247321128845
ra_pikan,456,1,0.4668*x + -0.0763*exp + -0.5586*tanh,0.9371447563171388
ra_pikan,456,1,-0.9040*1 + 0.0660*x + -0.0649*cos,0.6232946515083313
ra_pikan,456,1,-0.0638*x^2 + 0.0134*x^3 + -0.5030*cos,0.9524300694465636
ra_pikan,456,1,-0.1594*x^2 + -0.0485*exp + 0.4745*sqrt,0.9369505643844604
ra_pikan,456,1,1.3721*1 + 0.2110*x^2 + -0.8158*sqrt,0.7695849537849426
ra_pikan,456,1,-0.0240*x^3 + -0.0295*x^4 + 0.1449*log,0.4660113453865051
ra_pikan,456,1,-0.1923*x^2 + -0.0411*log + 0.7436*sqrt,0.5664161443710327
ra_pikan,456,1,1.0474*1 + -0.2806*cos + -0.1851*sqrt,0.8627285361289978
ra_pikan,456,1,-0.8499*1 + -0.0866*x^2 + 0.4592*sqrt,0.8707291483879089
ra_pikan,456,1,-0.2191*1 + 0.2950*x + -0.3556*tanh,0.4390787482261657
ra_pikan,456,1,0.0812*x^3 + -0.1810*exp + 0.5686*sqrt,0.8323659896850586
ra_pikan,456,1,-0.0625*exp + 0.2677*log + -0.5734*sqrt,0.7228980660438538
ra_pikan,456,1,-0.4381*1 + -0.0985*x^2 + -0.0417*sin,0.8959817290306091
ra_pikan,456,1,-0.2033*x + -0.0233*x^4 + 0.1433*exp,0.5331383943557739
ra_pikan,456,1,1.0723*1 + 0.2397*x + -0.4637*tanh,0.7985026240348816
ra_pikan,456,1,-0.3935*1 + -0.1973*x + 0.2322*tanh,0.6648440361022949
ra_pikan,456,1,-0.2062*sin + 0.2269*cos + 0.0749*exp,0.6568687558174133
ra_pikan,456,1,0.8105*1 + 0.2545*x + -0.3704*tanh,0.2849602103233337
ra_pikan,456,1,-0.2850*x^2 + 0.0480*sin + -0.6576*cos,0.61399245262146
ra_pikan,456,1,-0.2097*1 + -0.0320*exp + 0.1129*tanh,0.439980685710907
ra_pikan,456,1,-0.0947*x + 0.0925*exp + -0.5373*sqrt,0.9035215973854064
ra_pikan,456,1,-0.3519*x^2 + -0.0205*x^3 + -0.8926*cos,0.6630769371986389
ra_pikan,456,1,-0.5847*1 + 0.3482*sqrt + -0.1093*tanh,0.7769623398780823
ra_pikan,456,1,-0.0967*x^3 + -4.7480*sin + 5.3208*tanh,0.6692432165145874
ra_pikan,456,1,1.0575*1 + 0.3950*x + -0.5584*tanh,0.4063852429389953
ra_pikan,456,1,-0.5449*1 + -0.0762*x^2 + 0.3751*sqrt,0.6087615489959717
ra_pikan,456,1,0.4928*1 + 0.2859*sin + -0.0769*exp,0.7660372853279114
ra_pikan,456,1,-0.5546*x + 0.3099*cos + 0.2598*exp,0.9078645706176758
ra_pikan,456,1,-0.4055*cos + -0.1458*exp + 0.3939*tanh,0.6419602632522583
ra_pikan,456,1,-0.2996*1 + -0.0548*x^3 + 0.1506*sqrt,0.809796154499054
ra_pikan,456,1,0.1345*x + -0.0614*exp + 0.1490*sqrt,0.8764680624008179
ra_pikan,456,1,0.3886*x + -0.5140*cos + -0.2714*exp,0.4698331356048584
ra_pikan,456,1,-0.5255*1 + -0.2722*x + 0.5257*sin,0.867043673992157
ra_pikan,456,1,2.3986*sin + 0.1404*exp + -3.0534*tanh,0.8778780698776245
ra_pikan,456,1,1.0801*1 + 0.3642*x + -0.5972*tanh,0.5258187055587769
ra_pikan,456,1,-0.3819*1 + 0.0248*sin + -0.1187*sqrt,0.5221519470214844
ra_pikan,456,1,0.0199*sin + -0.0539*log + 0.5392*sqrt,0.853766918182373
ra_pikan,456,1,0.8050*1 + 0.0705*x^3 + -0.0915*exp,0.3745741248130798
ra_pikan,456,1,-0.2881*x^2 + 0.0108*x^3 + -0.6457*cos,0.4675548076629638
ra_pikan,456,1,0.0550*log + -0.3901*sqrt + -0.0526*tanh,0.8331632614135742
ra_pikan,456,1,0.5370*x + 0.0395*x^2 + -0.7953*tanh,0.8281143307685852
ra_pikan,456,1,-1.1316*1 + 0.0689*exp + -0.2122*tanh,0.6827216148376465
ra_pikan,456,1,0.1066*x^3 + -0.2201*cos + -0.2291*exp,0.8976224064826965
ra_pikan,456,1,-0.2426*x + 0.2033*sqrt + 0.3943*tanh,0.9709294438362122
ra_pikan,456,1,0.4804*x^2 + 1.2787*cos + -0.5174*sqrt,0.9151889085769652
ra_pikan,456,1,-0.4034*1 + -0.1212*sqrt + -0.0411*tanh,0.5697969794273376
ra_pikan,456,1,0.0931*exp + -0.0881*log + -0.2480*tanh,0.7427967190742493
ra_pikan,456,1,-0.1056*sin + 0.4877*cos + 0.7473*sqrt,0.9182735085487366
ra_pikan,456,1,-0.0150*sin + -0.6036*cos + -0.4605*sqrt,0.9464974403381348
ra_pikan,456,1,0.0212*x^3 + -0.0883*exp + 0.0623*log,0.8732647895812988
ra_pikan,456,1,-0.0092*x^4 + -0.0925*cos + 0.1541*sqrt,0.9094570875167848
ra_pikan,456,1,-0.7090*1 + 0.0790*x^3 + -0.1318*exp,0.7086842060089111
ra_pikan,456,1,-0.6403*1 + 0.1291*cos + 0.0716*sqrt,0.3155502676963806
ra_pikan,456,1,0.4907*x + 0.1738*sqrt + -0.9943*tanh,0.9705340266227722
ra_pikan,456,1,0.5259*cos + -0.1043*log + 1.1605*sqrt,0.6488703489303589
ra_pikan,456,1,-0.4302*1 + -0.6518*x + 1.2289*tanh,0.8572656512260437
ra_pikan,456,1,0.3744*1 + 0.0196*x^3 + -0.0300*exp,0.497937262058258
ra_pikan,456,1,0.9254*1 + 0.1718*x^2 + -0.7101*sqrt,0.3732351660728454
ra_pikan,456,1,0.4950*x^2 + 0.0524*x^3 + -1.7710*sqrt,0.7740132212638855
ra_pikan,456,1,-0.3071*1 + 0.2429*sqrt + -0.0660*tanh,0.6096458435058594
ra_pikan,456,1,-1.4113*sin + 0.0289*log + 1.5734*tanh,0.7436621189117432
ra_pikan,456,1,-1.0267*1 + 0.0134*exp + -0.0173*log,0.504467248916626
ra_pikan,456,1,-0.0438*sin + -0.3656*cos + -0.4019*sqrt,0.6614693403244019
ra_pikan,456,1,-0.6182*x + 0.1396*cos + 1.0755*tanh,0.783795177936554
ra_pikan,456,1,1.1182*1 + 0.2889*x + -0.3880*tanh,0.4765936136245727
ra_pikan,456,1,-0.4756*1 + -0.2137*sin + 0.0494*exp,0.9424801468849182
ra_pikan,456,1,-2.5488*sin + 0.3175*cos + 2.7992*tanh,0.830109179019928
ra_pikan,456,1,0.6416*1 + 0.1259*exp + -0.4028*tanh,0.8966376781463623
ra_pikan,456,1,-0.2476*x^2 + -0.6206*cos + 0.1756*tanh,0.8376168608665466
ra_pikan,456,1,0.1525*x^2 + -0.0300*exp + -0.6372*sqrt,0.4383334517478943
ra_pikan,456,1,-0.1606*x^2 + 2.5933*sin + -2.5411*tanh,0.8399806022644043
ra_pikan,456,2,1.0590*1 + -0.1053*x^2 + 0.0191*x^3,0.9070149064064026
ra_pikan,456,2,-0.4203*x + 0.5673*cos + 0.2430*exp,0.4796603322029114
ra_pikan,456,2,1.0046*1 + -0.6092*x + 1.0845*tanh,0.97416353225708
ra_pikan,456,2,0.1615*x + 0.2841*x^2 + 1.0068*cos,0.8957130908966064
ra_pikan,456,2,1.1750*1 + 0.0530*sin + 0.0615*log,0.38017338514328
ra_pikan,456,2,-0.3565*x + 0.7531*cos + 0.2581*exp,0.9488589763641356
ra_pikan,456,2,1.4247*1 + -0.3530*cos + -0.2299*sqrt,0.9239658117294312
ra_pikan,456,2,1.1454*1 + 0.0108*x^4 + -0.4313*sqrt,0.7254930734634399
ra_pikan,456,2,1.0921*1 + 0.0375*x^3 + -0.2185*sqrt,0.9699194431304932
ra_pikan,456,2,1.0491*1 + 0.0524*x^3 + -0.0665*exp,0.7558286190032959
ra_pikan,789,0,-0.0625*1 + 0.4127*x + -0.7209*tanh,0.7097551822662354
ra_pikan,789,0,0.5478*x^2 + 0.7831*cos + -1.2987*sqrt,0.8258662819862366
ra_pikan,789,0,-0.0169*x^4 + 0.0497*exp + 0.1610*log,0.8471330404281616
ra_pikan,789,0,0.0371*x^2 + -0.2433*sqrt + -0.0436*tanh,0.9535402059555054
ra_pikan,789,0,0.1298*x^3 + -0.2417*exp + 0.5950*sqrt,0.7101061344146729
ra_pikan,789,0,1.7710*sin + 0.0529*cos + -1.8883*tanh,0.5740107297897339
ra_pikan,789,0,0.7832*1 + 0.2230*x^2 + -1.0265*sqrt,0.5752148628234863
ra_pikan,789,0,-0.1000*x^3 + 0.1593*exp + -0.2005*sqrt,0.7090830206871033
ra_pikan,789,0,1.0383*sin + -0.1142*sqrt + -0.8943*tanh,0.926630437374115
ra_pikan,789,0,-0.1327*1 + 0.4968*x + -0.8866*tanh,0.967853546142578
ra_pikan,789,1,-0.7596*1 + -0.0333*x^3 + -0.3055*sqrt,0.8843571543693542
ra_pikan,789,1,-0.2668*x + -0.1653*cos + 0.4166*tanh,0.6528922319412231
ra_pikan,789,1,0.1260*x^2 + -0.5824*sqrt + 0.0778*tanh,0.365680992603302
ra_pikan,789,1,-0.5180*1 + 0.0191*x^3 + 0.2790*sqrt,0.8549368381500244
ra_pikan,789,1,0.0258*x^4 + 0.0292*log + -0.6926*sqrt,0.8819530010223389
ra_pikan,789,1,-0.9515*1 + -0.6612*x + 1.0641*tanh,0.6800893545150757
ra_pikan,789,1,-0.4453*1 + 0.4840*x + -0.7841*tanh,0.5660891532897949
ra_pikan,789,1,0.2177*1 + -2.0778*sin + 2.0795*tanh,0.6588953733444214
ra_pikan,789,1,-0.4286*x + 0.1200*x^3 + 0.0284*x^4,0.8699655532836914
ra_pikan,789,1,-0.0868*x^2 + 0.1308*log + -0.0661*tanh,0.6992191076278687
ra_pikan,789,1,0.1071*x^3 + -0.4613*cos + -0.1941*exp,0.5793782472610474
ra_pikan,789,1,-0.1384*1 + 0.1738*x + -0.3188*tanh,0.8382986187934875
ra_pikan,789,1,-0.4051*1 + 0.0075*x^3 + 0.1998*cos,0.8291441202163696
ra_pikan,789,1,0.0955*x^3 + -0.2724*cos + -0.2192*exp,0.9045240879058838
ra_pikan,789,1,-0.2854*1 + -0.1034*x + 0.0911*sqrt,0.9489604830741882
ra_pikan,789,1,-1.1664*1 + 0.0052*x^4 + 0.1354*sin,0.8397812247276306
ra_pikan,789,1,-0.0412*x^4 + -0.4329*cos + 0.0543*exp,0.7130545973777771
ra_pikan,789,1,0.2545*x^2 + 0.4729*cos + -0.5121*sqrt,0.8862456679344177
ra_pikan,789,1,-0.4547*x + 0.2462*exp + -0.6420*sqrt,0.919219970703125
ra_pikan,789,1,0.4937*x + 0.2752*x^2 + -0.3366*exp,0.7186946868896484
ra_pikan,789,1,-1.0467*1 + -0.3223*x + 0.1559*exp,0.7880008220672607
ra_pikan,789,1,0.0461*x^4 + -0.2070*exp + 0.5790*tanh,0.6261772513389587
ra_pikan,789,1,-0.1352*1 + -0.2319*x + 0.3268*tanh,0.2743659019470215
ra_pikan,789,1,-0.3453*cos + -0.3695*sqrt + 0.0580*tanh,0.740921139717102
ra_pikan,789,1,0.2271*x^2 + -0.0789*sin + -0.7859*sqrt,0.771415114402771
ra_pikan,789,1,-0.3660*x^2 + 0.0191*x^3 + -0.9389*cos,0.5639984607696533
ra_pikan,789,1,-0.3840*1 + -0.0660*x + -0.0970*cos,0.6098026633262634
ra_pikan,789,1,0.5274*1 + 0.1611*x^2 + -0.6847*sqrt,0.7803292870521545
ra_pikan,789,1,0.3722*x^2 + 0.3771*cos + -1.0410*sqrt,0.5809168815612793
ra_pikan,789,1,-0.2744*1 + -1.7698*sin + 1.8552*tanh,0.5639546513557434
ra_pikan,789,1,-0.2651*x^2 + -0.1482*sin + -0.7370*cos,0.84608393907547
ra_pikan,789,1,-0.2635*1 + 0.3952*x + -0.6670*tanh,0.4445099830627441
ra_pikan,789,1,-0.1519*1 + 0.1503*x + -0.2205*tanh,0.486948549747467
ra_pikan,789,1,0.2227*x + -0.3805*cos + -0.1123*exp,0.9387691617012024
ra_pikan,789,1,-0.2417*1 + -0.2307*x + 0.3963*tanh,0.4427987337112427
ra_pikan,789,1,-0.9823*1 + 3.7708*sin + -3.8543*tanh,0.3832850456237793
ra_pikan,789,1,-0.4296*1 + 2.7332*sin + -2.7360*tanh,0.7454651594161987
ra_pikan,789,1,0.1146*sin + -0.0986*log + 0.1517*sqrt,0.7069653868675232
ra_pikan,789,1,-0.0981*x^2 + 0.3596*sqrt + -0.0759*tanh,0.9212659597396852
ra_pikan,789,1,-0.7708*1 + 0.3226*cos + 0.3065*sqrt,0.6813067197799683
ra_pikan,789,1,-0.9359*1 + 0.2821*x + -0.4946*tanh,0.5790418982505798
ra_pikan,789,1,0.0611*sin + -0.1113*cos + -0.1723*sqrt,0.9365179538726808
ra_pikan,789,1,0.0899*x^2 + 0.1207*x^3 + -0.2140*exp,0.787921667098999
ra_pikan,789,1,-0.2999*1 + 2.7979*sin + -2.9711*tanh,0.493614137172699
ra_pikan,789,1,-0.1408*1 + 0.0410*x^3 + -0.0948*exp,0.4852007031440735
ra_pikan,789,1,-1.0320*1 + 1.4711*sin + -1.5922*tanh,0.4954334497451782
ra_pikan,789,1,0.1004*x^3 + -0.1673*exp + 0.1124*log,0.6416587829589844
ra_pikan,789,1,-0.2945*x + 0.2186*cos + 0.5109*tanh,0.6047308444976807
ra_pikan,789,1,-0.3258*x + 0.1992*sqrt + 0.4721*tanh,0.3087943792343139
ra_pikan,789,1,-0.0321*x^4 + -0.1158*sin + 0.1273*log,0.6975196599960327
ra_pikan,789,1,-1.0863*1 + -0.1091*x^3 + 0.1494*exp,0.5324977040290833
